Date,Apparent Temperature,Cloud Cover,Dew Point,Humidity,Description,Precipitation Intensity,Precipitation Probability,Preassure,Summary,Temperature,UV Index,Visibility,Wind Bearing,Wind Speed,Moon Phase
1563400800,105.37,0.5,71.04,0.43,partly-cloudy-day,0.0,0.0,1014.2,Partly Cloudy,97.21,4,10.0,165.0,11.61,0.54
1563404400,103.53,0.45,67.64,0.37,partly-cloudy-day,0.0,0.0,1012.9,Partly Cloudy,98.26,2,10.0,153.0,10.52,0.54
1563408000,103.58,0.19,72.06,0.48,clear-day,0.0,0.0,1012.5,Humid,94.95,1,10.0,159.0,12.31,0.54
1563411600,97.91,0.03,69.39,0.47,clear-day,0.0,0.0,1012.7,Clear,92.44,0,10.0,157.0,8.95,0.54
1563415200,98.43,0.04,73.83,0.6,clear-night,0.0,0.0,1013.3,Humid,89.41,0,10.0,161.0,7.2,0.54
1563418800,93.11,0.04,71.29,0.59,clear-night,0.0,0.0,1013.7,Clear,87.13,0,10.0,162.0,10.43,0.54
1563422400,89.51,0.02,70.86,0.64,clear-night,0.0,0.0,1014.7,Clear,84.51,0,10.0,170.0,8.66,0.54
1563426000,86.87,0.02,71.19,0.69,clear-night,0.0,0.0,1015.1,Clear,82.34,0,10.0,172.0,10.01,0.57
1563429600,85.12,0.02,72.34,0.76,clear-night,0.0,0.0,1015.5,Humid,80.76,0,10.0,173.0,8.63,0.57
1563433200,83.6,0.1,73.32,0.81,clear-night,0.0,0.0,1015.5,Humid,79.64,0,10.0,172.0,7.64,0.57
1563436800,81.46,0.62,74.03,0.86,partly-cloudy-night,0.0,0.0,1015.4,Humid and Mostly Cloudy,78.47,0,10.0,172.0,7.77,0.57
1563440400,79.63,0.64,73.36,0.85,partly-cloudy-night,0.0,0.0,1015.3,Humid and Mostly Cloudy,78.11,0,10.0,177.0,8.54,0.57
1563444000,79.55,0.84,74.15,0.88,partly-cloudy-night,0.0,0.0,1016.2,Humid and Mostly Cloudy,77.91,0,10.0,187.0,6.35,0.57
1563447600,79.84,0.67,73.66,0.86,partly-cloudy-night,0.0,0.0,1015.6,Humid and Mostly Cloudy,78.28,0,9.987,187.0,7.14,0.57
1563451200,79.91,0.46,73.02,0.83,partly-cloudy-day,0.0,0.0,1015.8,Humid and Partly Cloudy,78.45,0,9.605,180.0,7.27,0.57
1563454800,79.61,0.49,73.19,0.85,partly-cloudy-day,0.0,0.0,1015.8,Humid and Partly Cloudy,78.11,0,9.752,182.0,7.95,0.57
1563458400,87.11,0.26,73.13,0.75,clear-day,0.0,0.0,1016.0,Humid,81.77,2,10.0,184.0,10.43,0.57
1563462000,96.44,0.37,78.09,0.8,partly-cloudy-day,0.0,0.0,1015.8,Humid and Partly Cloudy,84.82,4,10.0,189.0,8.8,0.57
1563465600,94.62,0.41,72.28,0.6,partly-cloudy-day,0.0,0.0,1015.6,Humid and Partly Cloudy,87.65,6,10.0,182.0,9.86,0.57
1563469200,97.38,0.2,71.1,0.53,clear-day,0.0,0.0,1015.3,Clear,90.75,9,10.0,174.0,9.84,0.57
1563472800,95.69,0.08,69.19,0.49,clear-day,0.0,0.0,1014.9,Clear,90.72,11,10.0,189.0,9.84,0.57
1563476400,102.47,0.05,71.49,0.47,clear-day,0.0,0.0,1013.8,Clear,94.54,11,10.0,182.0,12.0,0.57
1563480000,103.34,0.03,69.23,0.41,clear-day,0.0,0.0,1013.1,Clear,97.0,10,10.0,180.0,11.46,0.57
1563483600,101.13,0.33,67.46,0.39,partly-cloudy-day,0.0,0.0,1012.8,Partly Cloudy,96.42,6,10.0,165.0,9.54,0.57
1563487200,101.72,0.16,66.76,0.37,clear-day,0.0,0.0,1011.9,Clear,97.35,5,10.0,173.0,11.61,0.57
1563490800,102.67,0.17,68.98,0.41,clear-day,0.0,0.0,1011.2,Clear,96.64,2,10.0,164.0,11.9,0.57
1563494400,103.35,0.01,70.8,0.45,clear-day,0.0,0.0,1011.0,Clear,95.8,1,10.0,158.0,11.73,0.57
1563498000,102.02,0.02,73.08,0.53,clear-day,0.0,0.0,1011.2,Humid,92.84,0,10.0,154.0,13.11,0.57
1563501600,98.86,0.07,74.4,0.62,clear-night,0.0,0.0,1012.0,Humid,89.26,0,10.0,160.0,10.82,0.57
1563505200,92.04,0.12,69.78,0.56,clear-night,0.0,0.0,1012.9,Clear,87.23,0,10.0,163.0,13.27,0.57
1563508800,90.22,0.08,72.28,0.67,clear-night,0.0,0.0,1013.4,Humid,84.29,0,10.0,165.0,9.79,0.57
1563512400,88.88,0.05,73.38,0.73,clear-night,0.0,0.0,1013.8,Humid,82.81,0,10.0,169.0,7.06,0.6
1563516000,85.91,0.04,72.99,0.77,clear-night,0.0,0.0,1014.1,Humid,81.06,0,10.0,173.0,9.97,0.6
1563519600,83.94,0.19,72.5,0.78,clear-night,0.0,0.0,1014.0,Humid,79.99,0,10.0,177.0,9.27,0.6
1563523200,81.97,0.16,72.34,0.8,clear-night,0.0,0.0,1013.8,Humid,78.87,0,10.0,182.0,9.02,0.6
1563526800,79.49,0.77,73.2,0.85,partly-cloudy-night,0.0,0.0,1013.8,Humid and Mostly Cloudy,77.99,0,10.0,188.0,6.23,0.6
1563530400,79.38,0.78,73.37,0.86,partly-cloudy-night,0.0,0.0,1013.8,Humid and Mostly Cloudy,77.85,0,10.0,185.0,8.12,0.6
1563534000,79.01,0.4,76.32,0.98,partly-cloudy-night,0.0,0.0,1013.8,Humid and Partly Cloudy,77.02,0,10.0,187.0,8.06,0.6
1563537600,78.79,0.66,72.44,0.85,partly-cloudy-day,0.0,0.0,1014.1,Humid and Mostly Cloudy,77.37,0,9.949,197.0,6.96,0.6
1563541200,83.21,0.7,77.89,0.97,partly-cloudy-day,0.0,0.0,1014.6,Humid and Mostly Cloudy,78.9,0,10.0,193.0,7.95,0.6
1563544800,87.92,0.48,77.72,0.92,partly-cloudy-day,0.0,0.0,1015.1,Humid and Partly Cloudy,80.41,2,10.0,191.0,8.38,0.6
1563548400,96.2,0.42,77.89,0.8,partly-cloudy-day,0.0,0.0,1015.8,Humid and Partly Cloudy,84.81,4,10.0,187.0,11.66,0.6
1563552000,100.25,0.42,77.01,0.7,partly-cloudy-day,0.0,0.0,1015.0,Humid and Partly Cloudy,88.0,6,10.0,186.0,12.14,0.6
1563555600,101.3,0.26,75.44,0.62,clear-day,0.0,0.0,1014.6,Humid,90.16,8,10.0,182.0,12.52,0.6
1563559200,103.49,0.07,74.75,0.57,clear-day,0.0,0.0,1014.9,Humid,92.44,11,10.0,186.0,8.77,0.6
1563562800,101.04,0.34,70.41,0.46,partly-cloudy-day,0.0,0.0,1014.0,Partly Cloudy,94.25,9,10.0,155.0,10.42,0.6
1563566400,101.96,0.35,68.53,0.41,partly-cloudy-day,0.0,0.0,1013.7,Partly Cloudy,96.38,8,10.0,161.0,8.8,0.6
1563570000,101.38,0.05,69.4,0.43,clear-day,0.0,0.0,1013.4,Clear,95.28,7,10.0,162.0,11.39,0.6
1563573600,101.62,0.08,69.06,0.42,clear-day,0.0,0.0,1011.8,Clear,95.72,5,10.0,160.0,12.0,0.6
1563577200,103.24,0.36,69.86,0.42,partly-cloudy-day,0.0,0.0,1011.4,Partly Cloudy,96.44,2,10.0,157.0,12.91,0.6
1563580800,102.61,0.17,71.48,0.47,clear-day,0.0,0.0,1011.0,Clear,94.66,1,10.0,158.0,9.86,0.6
1563584400,102.57,0.16,73.74,0.54,clear-day,0.0,0.0,1011.2,Humid,92.68,0,10.0,143.0,11.65,0.6
1563588000,95.43,0.06,70.41,0.53,clear-night,0.0,0.0,1011.9,Clear,89.65,0,10.0,152.0,9.97,0.6
1563591600,97.88,0.13,75.83,0.69,clear-night,0.0,0.0,1012.6,Humid,87.37,0,10.0,166.0,8.86,0.6
1563595200,95.27,0.12,76.66,0.76,clear-night,0.0,0.0,1013.4,Humid,85.06,0,10.0,168.0,8.81,0.6
1563598800,91.64,0.12,76.56,0.81,clear-night,0.0,0.0,1013.8,Humid,83.01,0,10.0,164.0,9.56,0.63
1563602400,89.46,0.7,76.76,0.85,partly-cloudy-night,0.0,0.0,1013.9,Humid and Mostly Cloudy,81.79,0,10.0,176.0,10.16,0.63
1563606000,88.39,0.86,77.31,0.89,partly-cloudy-night,0.0,0.0,1013.8,Humid and Mostly Cloudy,80.88,0,10.0,179.0,9.67,0.63
1563609600,87.73,0.85,77.11,0.89,partly-cloudy-night,0.0,0.0,1013.7,Humid and Mostly Cloudy,80.62,0,10.0,183.0,9.72,0.63
1563613200,84.02,0.84,73.13,0.8,partly-cloudy-night,0.0,0.0,1013.5,Humid and Mostly Cloudy,79.91,0,10.0,190.0,9.73,0.63
1563616800,82.29,0.65,72.79,0.81,partly-cloudy-night,0.0,0.0,1013.2,Humid and Mostly Cloudy,79.0,0,10.0,194.0,8.97,0.63
1563620400,81.19,0.29,75.83,0.92,clear-night,0.0,0.0,1013.5,Humid,78.26,0,10.0,189.0,7.97,0.63
1563624000,79.25,0.65,72.25,0.83,partly-cloudy-day,0.0,0.0,1013.7,Humid and Mostly Cloudy,77.87,0,9.896,188.0,6.83,0.63
1563627600,82.23,0.54,76.93,0.95,partly-cloudy-day,0.0,0.0,1014.1,Humid and Partly Cloudy,78.61,0,10.0,186.0,8.17,0.63
1563631200,85.63,0.89,73.26,0.78,cloudy,0.0,0.0,1014.6,Humid and Overcast,80.82,2,10.0,184.0,10.1,0.63
1563634800,88.82,0.43,72.59,0.71,partly-cloudy-day,0.0,0.0,1014.5,Humid and Partly Cloudy,83.13,4,10.0,188.0,8.69,0.63
1563638400,91.78,0.38,71.5,0.62,partly-cloudy-day,0.0,0.0,1015.2,Partly Cloudy,85.94,6,10.0,180.0,11.64,0.63
1563642000,100.52,0.22,75.63,0.64,clear-day,0.0,0.0,1014.2,Humid,89.42,8,10.0,180.0,12.24,0.63
1563645600,96.19,0.1,69.53,0.5,clear-day,0.0,0.0,1014.2,Clear,90.9,10,10.0,180.0,11.33,0.63
1563649200,97.87,0.16,68.97,0.46,clear-day,0.0,0.0,1013.3,Clear,92.7,10,10.0,180.0,11.53,0.63
1563652800,101.0,0.06,68.07,0.4,clear-day,0.0,0.0,1012.9,Clear,95.91,10,10.0,176.0,11.52,0.63
1563656400,101.71,0.06,66.76,0.37,clear-day,0.0,0.0,1011.4,Clear,97.36,8,10.0,174.0,11.2,0.63
1563660000,102.39,0.04,65.83,0.35,clear-day,0.0,0.0,1011.0,Clear,98.48,5,10.0,168.0,8.74,0.63
1563663600,100.43,0.06,65.99,0.37,clear-day,0.0,0.0,1010.4,Clear,96.76,2,10.0,162.0,9.55,0.63
1563667200,99.05,0.07,65.23,0.37,clear-day,0.0,0.0,1010.5,Clear,96.05,1,10.0,167.0,8.46,0.63
1563670800,97.13,0.07,67.05,0.42,clear-day,0.0,0.0,1010.7,Clear,93.34,0,10.0,146.0,6.71,0.63
1563674400,94.67,0.06,67.82,0.47,clear-night,0.0,0.0,1011.0,Clear,90.74,0,10.0,151.0,9.4,0.63
1563678000,92.81,0.05,69.7,0.55,clear-night,0.0,0.0,1011.7,Clear,87.94,0,10.0,152.0,9.53,0.63
1563681600,88.73,0.23,68.22,0.57,clear-night,0.0,0.0,1012.5,Clear,85.27,0,10.0,167.0,8.67,0.63
1563685200,86.8,0.05,69.39,0.64,clear-night,0.0,0.0,1012.9,Clear,83.03,0,10.0,169.0,10.88,0.66
1563688800,84.83,0.03,71.31,0.73,clear-night,0.0,0.0,1012.8,Clear,80.85,0,10.0,175.0,9.43,0.66
1563692400,82.01,0.03,71.44,0.78,clear-night,0.0,0.0,1012.7,Clear,79.0,0,10.0,178.0,9.03,0.66
1563696000,79.25,0.11,72.27,0.83,clear-night,0.0,0.0,1012.8,Humid,77.87,0,10.0,178.0,8.15,0.66
1563699600,78.35,0.06,71.82,0.84,clear-night,0.0,0.0,1012.9,Clear,77.0,0,10.0,184.0,5.43,0.66
1563703200,78.06,0.11,72.09,0.86,clear-night,0.0,0.0,1013.0,Humid,76.66,0,10.0,185.0,5.04,0.66
1563706800,76.72,0.2,72.31,0.91,clear-night,0.0,0.0,1013.5,Humid,75.23,0,10.0,179.0,6.0,0.66
1563710400,76.82,0.65,72.09,0.9,partly-cloudy-day,0.0,0.0,1013.8,Humid and Mostly Cloudy,75.38,0,10.0,178.0,4.58,0.66
1563714000,77.33,0.67,72.03,0.88,partly-cloudy-day,0.0,0.0,1013.9,Humid and Mostly Cloudy,75.91,0,9.01,189.0,4.04,0.66
1563717600,86.74,0.7,76.99,0.9,partly-cloudy-day,0.0,0.0,1014.4,Humid and Mostly Cloudy,80.13,2,10.0,189.0,8.34,0.66
1563721200,89.46,0.26,72.01,0.68,clear-day,0.0,0.0,1014.2,Humid,83.87,4,10.0,190.0,9.25,0.66
1563724800,92.15,0.24,70.43,0.58,clear-day,0.0,0.0,1014.7,Clear,86.91,6,10.0,186.0,9.22,0.66
1563728400,97.14,0.07,70.92,0.52,clear-day,0.0,0.0,1014.3,Clear,90.69,9,10.0,183.0,9.03,0.66
1563732000,94.8,0.09,68.6,0.49,clear-day,0.0,0.0,1014.9,Clear,90.36,11,10.0,179.0,7.98,0.66
1563735600,97.42,0.11,66.72,0.41,clear-day,0.0,0.0,1013.4,Clear,93.79,11,10.0,175.0,8.24,0.66
1563739200,99.01,0.04,65.64,0.37,clear-day,0.0,0.0,1012.9,Clear,95.78,10,10.0,169.0,8.78,0.66
1563742800,100.02,0.06,64.99,0.35,clear-day,0.0,0.0,1011.8,Clear,97.01,8,10.0,161.0,9.28,0.66
1563746400,102.2,0.27,64.97,0.33,clear-day,0.0,0.0,1011.4,Clear,98.84,5,10.0,152.0,10.0,0.66
1563750000,101.14,0.08,63.76,0.32,clear-day,0.0,0.0,1011.1,Clear,98.63,2,10.0,151.0,9.39,0.66
1563753600,100.32,0.22,64.19,0.34,clear-day,0.0,0.0,1011.1,Clear,97.7,1,10.0,148.0,7.61,0.66
1563757200,97.0,0.08,65.99,0.4,clear-day,0.0,0.0,1011.4,Clear,93.87,0,10.0,142.0,7.89,0.66
1563760800,93.17,0.06,66.53,0.46,clear-night,0.0,0.0,1011.5,Clear,90.21,0,10.0,147.0,7.03,0.66
1563764400,91.84,0.05,68.47,0.53,clear-night,0.0,0.0,1012.2,Clear,87.87,0,10.0,143.0,8.27,0.66
1563768000,90.24,0.05,70.59,0.62,clear-night,0.0,0.0,1012.8,Clear,85.25,0,10.0,160.0,9.99,0.66
1563771600,88.84,0.21,72.45,0.7,clear-night,0.0,0.0,1013.3,Humid,83.21,0,10.0,162.0,9.88,0.69
1563775200,87.42,0.43,73.52,0.76,partly-cloudy-night,0.0,0.0,1013.4,Humid and Partly Cloudy,81.82,0,10.0,174.0,7.08,0.69
1563778800,86.46,0.94,74.31,0.8,cloudy,0.0,0.0,1013.7,Humid and Overcast,80.99,0,10.0,181.0,7.57,0.69
1563782400,85.66,0.7,73.94,0.8,partly-cloudy-night,0.0,0.0,1014.1,Humid and Mostly Cloudy,80.65,0,10.0,188.0,7.37,0.69
1563786000,84.0,0.71,73.94,0.83,partly-cloudy-night,0.0,0.0,1013.9,Humid and Mostly Cloudy,79.75,0,10.0,215.0,5.01,0.69
1563789600,79.66,0.44,73.39,0.85,partly-cloudy-night,0.0,0.0,1014.0,Humid and Partly Cloudy,78.13,0,10.0,204.0,5.67,0.69
1563793200,79.11,0.07,73.39,0.87,clear-night,0.0,0.0,1014.8,Humid,77.56,0,9.404,189.0,4.53,0.69
1563796800,78.14,0.03,73.12,0.89,clear-day,0.0,0.0,1014.7,Humid,76.6,0,9.274,200.0,3.51,0.69
1563800400,79.04,0.03,74.26,0.9,clear-day,0.0,0.0,1015.2,Humid,77.36,0,9.448,226.0,3.51,0.69
1563804000,86.9,0.04,73.67,0.77,clear-day,0.0,0.0,1016.0,Humid,81.45,2,10.0,226.0,5.2,0.69
1563807600,90.21,0.05,73.13,0.7,clear-day,0.0,0.0,1015.8,Humid,83.83,4,10.0,232.0,5.25,0.69
1563811200,93.58,0.04,72.22,0.62,clear-day,0.0,0.0,1016.1,Humid,86.89,7,10.0,225.0,4.4,0.69
1563814800,95.95,0.04,70.56,0.53,clear-day,0.0,0.0,1016.0,Clear,89.98,10,10.0,224.0,3.43,0.69
1563818400,97.99,0.05,67.52,0.42,clear-day,0.0,0.0,1015.4,Clear,93.77,11,10.0,185.0,2.59,0.69
1563822000,100.66,0.06,67.8,0.4,clear-day,0.0,0.0,1014.8,Clear,95.81,11,10.0,152.0,2.83,0.69
1563825600,99.22,0.09,65.97,0.38,clear-day,0.0,0.0,1013.9,Clear,95.77,10,10.0,109.0,3.37,0.69
1563829200,99.65,0.41,63.8,0.33,partly-cloudy-day,0.0,0.0,1013.1,Partly Cloudy,97.35,6,10.0,106.0,3.93,0.69
1563832800,99.33,0.1,62.15,0.31,clear-day,0.0,0.0,1012.8,Clear,97.91,5,10.0,99.0,4.43,0.69
1563836400,98.34,0.08,61.81,0.31,clear-day,0.0,0.0,1013.0,Clear,97.21,2,10.0,104.0,4.67,0.69
1563840000,99.73,0.23,62.39,0.31,clear-day,0.0,0.0,1012.6,Clear,98.13,1,10.0,106.0,5.03,0.69
1563843600,94.77,0.17,64.39,0.39,clear-day,0.0,0.0,1013.0,Clear,92.81,0,10.0,110.0,5.46,0.69
1563847200,92.34,0.02,67.16,0.49,clear-night,0.0,0.0,1013.5,Clear,89.09,0,10.0,109.0,3.63,0.69
1563850800,91.48,0.01,70.23,0.59,clear-night,0.0,0.0,1014.2,Clear,86.48,0,10.0,139.0,4.27,0.69
1563854400,87.95,0.02,67.39,0.56,clear-night,0.0,0.0,1014.8,Clear,84.99,0,10.0,75.0,3.16,0.69
1563858000,86.4,0.06,68.46,0.61,clear-night,0.0,0.0,1015.2,Clear,83.1,0,10.0,54.0,3.51,0.72
1563861600,85.3,0.42,68.41,0.63,partly-cloudy-night,0.0,0.0,1015.9,Partly Cloudy,82.17,0,10.0,304.0,3.24,0.72
1563865200,87.49,0.86,69.58,0.63,partly-cloudy-night,0.0,0.0,1015.6,Mostly Cloudy,83.52,0,10.0,333.0,4.31,0.72
1563868800,88.87,0.71,74.48,0.77,partly-cloudy-night,0.0,0.0,1016.0,Humid and Mostly Cloudy,82.34,0,10.0,17.0,4.93,0.72
1563872400,89.47,0.71,75.0,0.78,partly-cloudy-night,0.0,0.0,1015.9,Humid and Mostly Cloudy,82.48,0,10.0,31.0,8.23,0.72
1563876000,87.84,0.77,74.93,0.8,partly-cloudy-night,0.0,0.0,1016.2,Humid and Mostly Cloudy,81.57,0,10.0,23.0,8.85,0.72
1563879600,84.06,0.71,69.48,0.68,partly-cloudy-night,0.0,0.0,1016.7,Mostly Cloudy,80.81,0,10.0,25.0,8.74,0.72
1563883200,82.42,0.88,68.91,0.7,cloudy,0.0,0.0,1017.5,Overcast,79.68,0,10.0,25.0,7.25,0.72
1563886800,81.84,0.93,66.29,0.64,cloudy,0.0,0.0,1017.6,Overcast,79.72,0,10.0,29.0,8.03,0.72
1563890400,83.34,0.9,66.74,0.62,cloudy,0.0,0.0,1018.2,Overcast,80.99,1,10.0,29.0,8.37,0.72
1563894000,84.21,0.25,66.51,0.6,clear-day,0.0,0.0,1018.3,Clear,81.88,4,10.0,24.0,11.14,0.72
1563897600,90.27,0.7,70.54,0.61,partly-cloudy-day,0.0,0.0,1018.5,Mostly Cloudy,85.3,5,10.0,22.0,12.34,0.72
1563901200,87.75,0.65,65.19,0.5,partly-cloudy-day,0.0,0.0,1018.3,Mostly Cloudy,85.87,6,10.0,23.0,13.34,0.72
1563904800,90.51,0.05,64.79,0.45,clear-day,0.0,0.0,1017.8,Clear,88.72,11,10.0,22.0,12.82,0.72
1563908400,90.36,0.19,60.07,0.36,clear-day,0.0,0.0,1017.0,Clear,90.36,10,10.0,15.0,10.81,0.72
1563912000,91.83,0.2,56.73,0.31,clear-day,0.0,0.0,1016.3,Clear,91.83,9,10.0,22.0,11.87,0.72
1563915600,90.57,0.2,57.3,0.33,clear-day,0.0,0.0,1015.8,Clear,90.57,7,10.0,30.0,10.17,0.72
1563919200,93.21,0.39,56.26,0.29,partly-cloudy-day,0.0,0.0,1015.5,Partly Cloudy,93.21,4,10.0,25.0,9.25,0.72
1563922800,89.65,0.2,55.95,0.32,clear-day,0.0,0.0,1015.0,Clear,89.65,2,10.0,37.0,12.48,0.72
1563926400,89.11,0.37,56.42,0.33,partly-cloudy-day,0.0,0.0,1015.1,Partly Cloudy,89.11,1,10.0,47.0,10.41,0.72
1563930000,87.73,0.38,57.04,0.35,partly-cloudy-day,0.0,0.0,1015.8,Partly Cloudy,87.73,0,10.0,55.0,8.7,0.72
1563933600,85.41,0.24,59.24,0.41,clear-night,0.0,0.0,1016.7,Clear,85.41,0,10.0,62.0,7.36,0.72
1563937200,83.28,0.41,59.53,0.45,partly-cloudy-night,0.0,0.0,1017.1,Partly Cloudy,83.26,0,10.0,56.0,5.85,0.72
1563940800,80.87,0.4,60.58,0.52,partly-cloudy-night,0.0,0.0,1017.7,Partly Cloudy,79.89,0,10.0,46.0,5.48,0.72
1563944400,78.56,0.24,61.51,0.56,clear-night,0.0,0.0,1017.7,Clear,78.38,0,10.0,42.0,5.02,0.75
1563948000,77.14,0.59,60.48,0.57,partly-cloudy-night,0.0,0.0,1017.6,Partly Cloudy,77.07,0,10.0,34.0,4.59,0.75
1563951600,76.56,0.58,61.28,0.6,partly-cloudy-night,0.0,0.0,1018.6,Partly Cloudy,76.42,0,10.0,26.0,4.55,0.75
1563955200,75.14,0.6,61.1,0.62,partly-cloudy-night,0.0,0.0,1017.6,Mostly Cloudy,75.03,0,10.0,25.0,4.52,0.75
1563958800,74.06,0.1,61.07,0.64,clear-night,0.0,0.0,1018.0,Clear,73.95,0,10.0,28.0,4.46,0.75
1563962400,73.82,0.59,65.9,0.78,partly-cloudy-night,0.0,0.0,1019.0,Partly Cloudy,73.13,0,10.0,23.0,4.12,0.75
1563966000,72.93,0.59,65.87,0.8,partly-cloudy-night,0.0,0.0,1018.6,Partly Cloudy,72.23,0,10.0,58.0,3.4,0.75
1563969600,74.22,0.58,66.2,0.78,partly-cloudy-day,0.0,0.0,1019.3,Partly Cloudy,73.51,0,10.0,54.0,3.61,0.75
1563973200,75.71,0.58,66.6,0.75,partly-cloudy-day,0.0,0.0,1019.7,Partly Cloudy,74.98,0,10.0,70.0,4.99,0.75
1563976800,78.32,0.02,65.55,0.66,clear-day,0.0,0.0,1020.2,Clear,77.73,2,10.0,92.0,5.06,0.75
1563980400,81.46,0.0,62.12,0.54,clear-day,0.0,0.0,1020.3,Clear,80.27,4,10.0,64.0,7.8,0.75
1563984000,82.77,0.0,57.26,0.42,clear-day,0.0,0.0,1020.4,Clear,82.77,7,10.0,53.0,9.1,0.75
1563987600,84.43,0.14,54.79,0.36,clear-day,0.0,0.0,1020.1,Clear,84.43,9,10.0,26.0,8.47,0.75
1563991200,85.52,0.14,53.7,0.34,clear-day,0.0,0.0,1019.5,Clear,85.52,10,10.0,36.0,10.62,0.75
1563994800,87.07,0.0,51.74,0.3,clear-day,0.0,0.0,1018.8,Clear,87.07,11,10.0,34.0,10.71,0.75
1563998400,88.71,0.0,50.11,0.27,clear-day,0.0,0.0,1017.9,Clear,88.71,10,10.0,36.0,10.64,0.75
1564002000,89.34,0.0,49.41,0.25,clear-day,0.0,0.0,1016.9,Clear,89.34,8,10.0,23.0,10.09,0.75
1564005600,90.25,0.0,48.38,0.24,clear-day,0.0,0.0,1016.3,Clear,90.25,5,10.0,42.0,10.28,0.75
1564009200,89.13,0.0,50.78,0.27,clear-day,0.0,0.0,1016.0,Clear,89.13,2,10.0,45.0,10.08,0.75
1564012800,87.99,0.0,51.35,0.29,clear-day,0.0,0.0,1016.1,Clear,87.99,1,10.0,53.0,9.13,0.75
1564016400,85.38,0.0,49.4,0.29,clear-day,0.0,0.0,1016.3,Clear,85.38,0,10.0,68.0,7.52,0.75
1564020000,81.45,0.0,52.13,0.36,clear-night,0.0,0.0,1017.3,Clear,81.45,0,10.0,79.0,6.38,0.75
1564023600,78.03,0.0,53.4,0.42,clear-night,0.0,0.0,1017.2,Clear,78.03,0,10.0,82.0,4.7,0.75
1564027200,74.92,0.0,56.25,0.52,clear-night,0.0,0.0,1017.5,Clear,74.92,0,10.0,77.0,4.08,0.75
1564030800,72.51,0.0,54.75,0.54,clear-night,0.0,0.0,1018.2,Clear,72.51,0,10.0,75.0,3.99,0.78
1564034400,72.79,0.0,60.16,0.65,clear-night,0.0,0.0,1018.9,Clear,72.78,0,10.0,61.0,3.67,0.78
1564038000,68.14,0.0,60.02,0.75,clear-night,0.0,0.0,1018.3,Clear,68.08,0,10.0,30.0,3.96,0.78
1564041600,67.14,0.0,60.16,0.79,clear-night,0.0,0.0,1018.1,Clear,67.04,0,10.0,11.0,3.92,0.78
1564045200,66.05,0.0,60.79,0.84,clear-night,0.0,0.0,1018.1,Clear,65.83,0,10.0,357.0,3.74,0.78
1564048800,65.0,0.0,60.78,0.87,clear-night,0.0,0.0,1018.7,Clear,64.73,0,10.0,350.0,3.63,0.78
1564052400,63.96,0.0,57.18,0.79,clear-night,0.0,0.0,1018.4,Clear,63.96,0,10.0,340.0,3.49,0.78
1564056000,63.28,0.0,57.32,0.81,clear-day,0.0,0.0,1018.8,Clear,63.28,0,10.0,0.0,2.83,0.78
1564059600,67.12,0.01,59.59,0.77,clear-day,0.0,0.0,1019.3,Clear,67.09,0,10.0,5.0,2.93,0.78
1564063200,75.28,0.02,63.66,0.68,clear-day,0.0,0.0,1019.5,Clear,74.89,2,10.0,72.0,4.24,0.78
1564066800,79.89,0.02,62.01,0.55,clear-day,0.0,0.0,1019.6,Clear,79.65,4,10.0,84.0,5.73,0.78
1564070400,82.57,0.02,58.63,0.44,clear-day,0.0,0.0,1019.7,Clear,82.57,7,10.0,83.0,5.7,0.78
1564074000,83.95,0.02,56.37,0.39,clear-day,0.0,0.0,1019.9,Clear,83.95,9,10.0,74.0,5.62,0.78
1564077600,85.87,0.0,55.45,0.36,clear-day,0.0,0.0,1019.9,Clear,85.87,11,10.0,76.0,5.14,0.78
1564081200,87.72,0.0,53.07,0.31,clear-day,0.0,0.0,1018.8,Clear,87.72,11,10.0,68.0,5.08,0.78
1564084800,88.87,0.0,52.92,0.29,clear-day,0.0,0.0,1017.7,Clear,88.87,10,10.0,62.0,5.66,0.78
1564088400,89.39,0.0,49.16,0.25,clear-day,0.0,0.0,1016.8,Clear,89.39,8,10.0,60.0,6.17,0.78
1564092000,89.93,0.0,48.03,0.24,clear-day,0.0,0.0,1016.3,Clear,89.93,5,10.0,65.0,6.93,0.78
1564095600,89.99,0.0,47.45,0.23,clear-day,0.0,0.0,1016.3,Clear,89.99,2,10.0,74.0,7.81,0.78
1564099200,88.9,0.0,52.14,0.29,clear-day,0.0,0.0,1016.1,Clear,88.9,1,10.0,82.0,8.27,0.78
1564102800,85.96,0.0,52.48,0.32,clear-day,0.0,0.0,1016.5,Clear,85.96,0,10.0,85.0,7.15,0.78
1564106400,82.36,0.0,54.28,0.38,clear-night,0.0,0.0,1016.6,Clear,82.36,0,10.0,83.0,5.93,0.78
1564110000,77.55,0.0,56.55,0.48,clear-night,0.0,0.0,1017.4,Clear,77.55,0,10.0,73.0,4.76,0.78
1564113600,76.33,0.0,56.59,0.5,clear-night,0.0,0.0,1018.1,Clear,76.33,0,10.0,80.0,4.46,0.78
1564117200,74.28,0.01,57.96,0.57,clear-night,0.0,0.0,1018.7,Clear,74.28,0,10.0,77.0,3.86,0.81
1564120800,72.82,0.0,62.34,0.7,clear-night,0.0,0.0,1019.0,Clear,72.56,0,10.0,45.0,3.36,0.81
1564124400,71.39,0.0,62.68,0.75,clear-night,0.0,0.0,1019.1,Clear,71.07,0,10.0,81.0,3.0,0.81
